,property_id,listing_id,prop_type,latitude,longitude,address,price,price_max,price_min,link,description
4455,9947991144,2960132858,[{type:home,42.015091,-87.806915,7352 N Harlem Ave Apt 2F,1350,null,null,https://www.realtor.com/realestateandhomes-detail/7352-N-Harlem-Ave-Apt-2F_Chicago_IL_60631_M99479-91144,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :1050, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4456,9995287995,2960154066,[{type:home,41.962215,-87.675529,4421 N Wolcott B2 Ave Unit Cl,2150,null,null,https://www.realtor.com/realestateandhomes-detail/4421-N-Wolcott-Ave-Clb2_Chicago_IL_60640_M99952-87995,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4457,9978636657,2956757591,[{type:home,41.924484,-87.712646,3409 W Fullerton Ave Unit 3407-3,2350,null,null,https://www.realtor.com/realestateandhomes-detail/3409-W-Fullerton-Ave-3407-3C_Chicago_IL_60647_M99786-36657,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4458,9944187325,2961988318,[{type:home,41.769379,-87.637642,6846 S Normal Blvd Unit 1RS,950,null,null,https://www.realtor.com/realestateandhomes-detail/6846-S-Normal-Blvd-1RS_Chicago_IL_60621_M99441-87325,"{ beds :1, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :450, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :1909"
4459,9951853439,2960480241,[{type:home,41.8074,-87.612297,4803 S Forrestville Ave,2200,null,null,https://www.realtor.com/realestateandhomes-detail/4803-S-Forrestville-Ave_Chicago_IL_60615_M99518-53439,"{ beds :3, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 2 , garage :null, garage_min :null, garage_max :null, sqft :1850, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4460,9981232965,2960398163,[{type:home,41.961967,-87.652527,4408 N Hazel St Unit 4410BS,1800,null,null,https://www.realtor.com/realestateandhomes-detail/4408-N-Hazel-St-4410BS_Chicago_IL_60640_M99812-32965,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4461,9987771172,2960459923,[{type:home,41.93808,-87.647804,722 W Barry Ave Apt 1W,1872,null,null,https://www.realtor.com/realestateandhomes-detail/722-W-Barry-Ave-Apt-1W_Chicago_IL_60657_M99877-71172,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4462,9911359263,2954212240,[{type:home,41.951195,-87.666687,3815 N Greenview Ave Unit 38151,2295,null,null,https://www.realtor.com/realestateandhomes-detail/3815-N-Greenview-Ave-3815-1W_Chicago_IL_60613_M99113-59263,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4463,9531925240,2956958912,[{type:home,41.730209,-87.660721,9000 S Laflin St,1100,null,null,https://www.realtor.com/realestateandhomes-detail/9000-S-Laflin-St_Chicago_IL_60620_M95319-25240,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
4464,9506926527,2954212249,[{type:home,41.944004,-87.648438,724 W Roscoe St Unit 732SGD,2345,null,null,https://www.realtor.com/realestateandhomes-detail/724-W-Roscoe-St-732SGD_Chicago_IL_60657_M95069-26527,"{ beds :2, beds_max :null, beds_min :null, baths_min :null, baths_max :null, baths_consolidated : 1 , garage :null, garage_min :null, garage_max :null, sqft :null, sqft_max :null, sqft_min :null, name :null, sub_type : condo , type : apartment , year_built :null"
